	Marcelo	Juan	Maria	Antonio	Charlot	Joel
Marcelo	0	1	2	0	1	5
Juan	1	0	1	0	2	2
Maria	1	2	0	2	1	5
Antonio	3	1	2	0	0	1
Charlot	1	1	4	3	0	1
Joel	3	1	3	2	5	0

Name	Speaking time
Charlot	30.800000000000004

Maria	28.28

Joel	19.169999999999998

Charlot	30.800000000000004

Maria	28.28

Antonio	28.025

Marcelo	30.800000000000004

Joel	19.169999999999998

Charlot	30.800000000000004

Marcelo	30.800000000000004

Maria	28.28

Juan	25.5

Maria	28.28

Joel	19.169999999999998

Juan	25.5

Charlot	30.800000000000004

Maria	28.28

Joel	19.169999999999998

Marcelo	30.800000000000004

Joel	19.169999999999998

Maria	28.28

Antonio	28.025

Maria	28.28

Joel	19.169999999999998

Maria	28.28

Joel	19.169999999999998

Antonio	28.025

Juan	25.5

Charlot	30.800000000000004

Juan	25.5

Joel	19.169999999999998

Maria	28.28

Charlot	30.800000000000004

Maria	28.28

Juan	25.5

Marcelo	30.800000000000004

Juan	25.5

Joel	19.169999999999998

Charlot	30.800000000000004

Joel	19.169999999999998

Charlot	30.800000000000004

Antonio	28.025

Joel	19.169999999999998

Marcelo	30.800000000000004

Joel	19.169999999999998

Charlot	30.800000000000004

Antonio	28.025

Marcelo	30.800000000000004

Joel	19.169999999999998

Antonio	28.025

Maria	28.28

Marcelo	30.800000000000004

Charlot	30.800000000000004

Antonio	28.025

Marcelo	30.800000000000004

Joel	19.169999999999998

Marcelo	30.800000000000004

Total	1513.8349999999998

Name	Speaking percentage
Marcelo	0.18480000000000002

Juan	0.102

Maria	0.2073866666666667

Antonio	0.13078333333333333

Charlot	0.20533333333333337

Joel	0.17891999999999997
