	Marcelo	Juan	Maria	Antonio	Charlot	Joel
Marcelo	0	1	1	1	1	1
Juan	1	0	0	1	5	0
Maria	1	1	0	0	1	1
Antonio	1	2	3	0	1	1
Charlot	1	3	0	4	0	1
Joel	1	0	0	2	0	0

Name	Speaking time
Charlot	30.800000000000004

Juan	28.0

Charlot	30.800000000000004

Juan	28.0

Charlot	30.800000000000004

Juan	28.0

Charlot	30.800000000000004

Joel	20.945

Antonio	28.025

Juan	28.0

Marcelo	30.800000000000004

Antonio	28.025

Charlot	30.800000000000004

Antonio	28.025

Marcelo	30.800000000000004

Juan	28.0

Charlot	30.800000000000004

Antonio	28.025

Maria	28.28

Charlot	30.800000000000004

Antonio	28.025

Maria	28.28

Joel	20.945

Marcelo	30.800000000000004

Maria	28.28

Juan	28.0

Charlot	30.800000000000004

Marcelo	30.800000000000004

Charlot	30.800000000000004

Antonio	28.025

Juan	28.0

Antonio	28.025

Joel	20.945

Antonio	28.025

Maria	28.28

Marcelo	30.800000000000004

Total	1027.3549999999998

Name	Speaking percentage
Marcelo	0.15400000000000003

Juan	0.196

Antonio	0.2242

Maria	0.11312

Charlot	0.27720000000000006

Joel	0.062835
